"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Feb-2001","EQ","821.00","824.90","802.00","817.55","811.20","812.05","815.05","1,067.00","489.80",876245,"714,185,829.35",
"08-Feb-2001","EQ","796.40","825.70","785.10","788.50","818.00","817.55","816.88","1,067.00","489.80",1913770,"1,563,329,178.30",
"07-Feb-2001","EQ","860.00","862.95","774.30","877.65","792.00","788.50","813.39","1,067.00","489.80",4570060,"3,717,222,415.45",
"06-Feb-2001","EQ","892.05","902.40","850.00","892.30","879.00","877.65","885.77","1,067.00","489.80",636662,"563,934,253.25",
"05-Feb-2001","EQ","901.00","910.90","886.25","900.10","895.90","892.30","898.26","1,067.00","489.80",467804,"420,208,841.90",
"02-Feb-2001","EQ","891.10","905.00","882.40","893.60","899.50","900.10","898.53","1,067.00","489.80",588672,"528,938,958.90",
"01-Feb-2001","EQ","912.00","921.95","889.05","910.95","894.70","893.60","903.11","1,067.00","489.80",1210373,"1,093,104,462.10",
"31-Jan-2001","EQ","910.00","922.45","901.00","904.45","911.80","910.95","913.21","1,067.00","489.80",962266,"878,749,102.40",
"30-Jan-2001","EQ","886.35","907.90","885.10","883.20","906.90","904.45","900.11","1,067.00","489.80",674987,"607,560,000.00",
"29-Jan-2001","EQ","895.00","895.90","872.25","902.55","884.00","883.20","883.25","1,067.00","489.80",645155,"569,835,937.70",
"25-Jan-2001","EQ","910.00","917.00","892.00","909.80","905.90","902.55","906.21","1,067.00","489.80",774749,"702,087,675.20",
"24-Jan-2001","EQ","909.40","921.85","900.00","911.55","910.00","909.80","911.55","1,067.00","489.80",785388,"715,918,434.90",
"23-Jan-2001","EQ","913.00","928.80","908.00","912.85","911.05","911.55","917.45","1,067.00","489.80",976019,"895,451,455.50",
"22-Jan-2001","EQ","918.00","924.80","905.65","915.60","913.05","912.85","913.70","1,067.00","489.80",517215,"472,579,449.20",
"19-Jan-2001","EQ","904.80","926.90","902.00","897.65","915.00","915.60","915.36","1,067.00","489.80",1420699,"1,300,449,898.50",
"18-Jan-2001","EQ","876.50","902.00","870.00","873.35","900.05","897.65","887.02","1,067.00","489.80",1577187,"1,399,000,664.80",
"17-Jan-2001","EQ","888.00","892.40","868.15","865.15","874.00","873.35","880.26","1,067.00","489.80",1130430,"995,069,493.45",
"16-Jan-2001","EQ","869.00","883.75","862.10","866.95","863.15","865.15","871.25","1,067.00","489.80",727469,"633,808,880.35",
"15-Jan-2001","EQ","875.00","882.00","862.00","872.10","870.00","866.95","872.19","1,067.00","489.80",563826,"491,760,582.75",
"12-Jan-2001","EQ","902.40","904.90","869.00","898.95","871.50","872.10","883.58","1,067.00","489.80",1072330,"947,484,132.00",
"11-Jan-2001","EQ","910.00","912.00","895.00","909.00","899.60","898.95","901.68","1,067.00","489.80",730422,"658,604,071.40",
"10-Jan-2001","EQ","918.00","930.00","904.40","917.80","909.00","909.00","916.46","1,067.00","489.80",840169,"769,982,557.15",
"09-Jan-2001","EQ","910.00","929.00","907.00","910.30","918.10","917.80","918.61","1,067.00","489.80",1054456,"968,635,665.20",
"08-Jan-2001","EQ","932.25","946.00","902.60","936.40","910.00","910.30","925.29","1,067.00","489.80",1623772,"1,502,463,397.20",
"05-Jan-2001","EQ","923.00","943.20","918.05","925.50","935.90","936.40","933.28","1,067.00","489.80",1663403,"1,552,426,340.65",
"04-Jan-2001","EQ","949.50","960.00","921.60","944.40","924.50","925.50","937.65","1,067.00","489.80",1408080,"1,320,279,336.70",
"03-Jan-2001","EQ","904.00","954.75","900.00","907.15","946.00","944.40","935.21","1,067.00","489.80",3658087,"3,421,078,864.05",
"02-Jan-2001","EQ","895.80","910.00","895.80","893.85","908.80","907.15","904.07","1,067.00","489.80",698842,"631,801,501.95",
"01-Jan-2001","EQ","899.00","908.00","887.40","896.10","893.00","893.85","899.32","1,067.00","489.80",549243,"493,944,647.80",
"29-Dec-2000","EQ","897.45","902.90","887.15","892.10","893.50","896.10","895.70","1,067.00","489.80",601939,"539,155,996.00",
"28-Dec-2000","EQ","874.40","898.05","872.00","870.70","895.00","892.10","886.42","1,067.00","489.80",900241,"797,988,445.65",
"27-Dec-2000","EQ","867.00","877.00","856.60","868.40","874.00","870.70","868.42","1,067.00","489.80",617592,"536,327,569.00",
"26-Dec-2000","EQ","903.00","905.00","863.20","895.75","872.00","868.40","880.80","1,067.00","489.80",992333,"874,042,773.30",
"22-Dec-2000","EQ","918.00","921.00","891.00","905.90","895.00","895.75","906.11","1,067.00","489.80",1133475,"1,027,048,210.10",
"21-Dec-2000","EQ","890.00","917.00","881.10","896.65","908.00","905.90","903.57","1,067.00","489.80",1633834,"1,476,285,975.85",
"20-Dec-2000","EQ","900.00","911.85","883.00","916.00","901.00","896.65","899.44","1,067.00","489.80",1261659,"1,134,784,081.35",
"19-Dec-2000","EQ","919.00","929.00","908.00","922.55","911.00","916.00","920.02","1,067.00","489.80",1412901,"1,299,892,942.10",
"18-Dec-2000","EQ","910.05","936.00","910.05","924.50","924.00","922.55","926.47","1,067.00","489.80",1624818,"1,505,340,679.80",
"15-Dec-2000","EQ","909.00","932.00","886.50","910.30","925.00","924.50","915.87","1,067.00","489.80",3976485,"3,641,947,269.95",
"14-Dec-2000","EQ","925.00","929.85","903.10","918.10","912.00","910.30","919.52","1,067.00","489.80",1428110,"1,313,177,718.70",
"13-Dec-2000","EQ","909.90","927.00","899.90","903.40","918.90","918.10","915.82","1,067.00","489.80",2146674,"1,965,970,437.50",
"12-Dec-2000","EQ","881.40","910.00","870.55","872.70","901.00","903.40","892.71","1,067.00","489.80",2656282,"2,371,280,010.85",
"11-Dec-2000","EQ","858.00","880.70","852.10","857.80","878.10","872.70","868.02","1,067.00","489.80",1188067,"1,031,266,949.75",
"08-Dec-2000","EQ","861.50","869.70","855.00","862.55","856.25","857.80","861.78","1,067.00","489.80",707220,"609,471,513.00",
"07-Dec-2000","EQ","858.00","871.00","856.10","860.75","861.30","862.55","864.37","1,067.00","489.80",826609,"714,496,369.95",
"06-Dec-2000","EQ","880.00","884.00","855.00","868.00","860.00","860.75","863.15","1,067.00","489.80",1319024,"1,138,521,444.40",
"05-Dec-2000","EQ","852.00","876.30","846.05","846.15","869.10","868.00","865.83","1,067.00","489.80",1588960,"1,375,771,190.65",
"04-Dec-2000","EQ","839.00","856.25","833.00","836.85","846.90","846.15","846.27","1,067.00","489.80",1421349,"1,202,841,942.60",
"01-Dec-2000","EQ","812.00","847.40","810.00","817.25","837.05","836.85","834.74","1,067.00","489.80",2139859,"1,786,233,213.35",
"30-Nov-2000","EQ","820.00","829.00","815.00","817.15","816.00","817.25","821.94","1,067.00","489.80",924386,"759,785,439.35",
"29-Nov-2000","EQ","800.55","854.00","798.00","801.35","815.00","817.15","818.98","1,067.00","489.80",2068808,"1,694,308,406.60",
"28-Nov-2000","EQ","787.00","806.00","787.00","787.70","799.20","801.35","798.43","1,067.00","489.80",789853,"630,640,027.20",
"27-Nov-2000","EQ","783.90","792.80","781.10","783.05","788.05","787.70","787.91","1,067.00","489.80",316971,"249,746,121.65",
"24-Nov-2000","EQ","781.90","788.00","777.05","779.60","779.00","783.05","782.13","1,067.00","489.80",324124,"253,507,603.95",
"23-Nov-2000","EQ","778.25","785.00","775.05","783.75","778.50","779.60","779.68","1,067.00","489.80",319812,"249,350,050.80",
"22-Nov-2000","EQ","786.90","797.00","781.05","778.90","783.50","783.75","789.87","1,067.00","489.80",888811,"702,045,880.75",
"21-Nov-2000","EQ","768.00","788.70","763.00","769.00","779.15","778.90","779.07","1,067.00","489.80",785249,"611,760,659.60",
"20-Nov-2000","EQ","772.80","778.00","766.60","770.60","769.00","769.00","773.57","1,067.00","489.80",265022,"205,014,069.60",
"17-Nov-2000","EQ","752.90","772.80","752.60","757.30","771.00","770.60","766.67","1,067.00","489.80",605249,"464,024,376.50",
"16-Nov-2000","EQ","768.00","773.50","755.05","769.20","757.05","757.30","762.03","1,067.00","489.80",433495,"330,337,283.20",
"15-Nov-2000","EQ","775.95","785.00","767.05","765.50","767.25","769.20","777.19","1,067.00","489.80",572009,"444,560,751.05",
"14-Nov-2000","EQ","757.80","773.00","753.50","754.20","763.10","765.50","766.57","1,067.00","489.80",619706,"475,046,586.45",
"13-Nov-2000","EQ","758.00","762.90","748.00","760.40","755.00","754.20","756.10","1,067.00","489.80",389084,"294,187,170.75",
"10-Nov-2000","EQ","771.05","775.10","757.05","776.50","763.00","760.40","765.84","1,067.00","489.80",608279,"465,845,220.30",
"09-Nov-2000","EQ","782.25","801.25","767.10","788.85","767.35","776.50","785.29","1,067.00","489.80",1264355,"992,884,518.50",
"08-Nov-2000","EQ","813.00","823.00","784.05","809.40","788.50","788.85","805.96","1,067.00","489.80",1697235,"1,367,904,832.05",
"07-Nov-2000","EQ","802.05","818.80","802.05","805.10","811.00","809.40","811.53","1,067.00","489.80",635787,"515,960,324.25",
"06-Nov-2000","EQ","806.15","816.00","803.05","808.70","804.00","805.10","809.16","1,067.00","489.80",611695,"494,960,513.20",
"03-Nov-2000","EQ","825.00","836.80","806.00","821.50","807.90","808.70","817.86","1,067.00","489.80",1052839,"861,071,941.40",
"02-Nov-2000","EQ","783.80","825.85","783.80","779.75","816.00","821.50","811.96","1,067.00","489.80",2369217,"1,923,699,910.45",
"01-Nov-2000","EQ","767.00","811.00","756.05","759.80","778.60","779.75","777.36","1,067.00","489.80",832553,"647,192,263.05",
"31-Oct-2000","EQ","750.50","766.00","747.50","750.85","760.00","759.80","758.67","1,067.00","489.80",314225,"238,393,106.15",
"30-Oct-2000","EQ","762.00","762.00","745.05","756.40","752.00","750.85","751.30","1,067.00","489.80",213309,"160,259,089.75",
"27-Oct-2000","EQ","767.10","774.50","755.05","767.60","756.60","756.40","760.42","1,067.00","489.80",195351,"148,548,051.70",
"26-Oct-2000","EQ","762.10","773.00","746.30","764.90","767.20","767.60","765.51","1,067.00","489.80",212727,"162,845,159.55",
"25-Oct-2000","EQ","760.00","777.00","751.00","759.20","765.00","764.90","767.64","1,067.00","489.80",596389,"457,809,071.45",
"24-Oct-2000","EQ","745.25","762.75","745.25","746.60","761.50","759.20","756.58","1,067.00","489.80",482664,"365,175,452.80",
"23-Oct-2000","EQ","745.05","757.00","742.00","748.20","747.00","746.60","748.66","1,067.00","489.80",227404,"170,247,931.50",
"20-Oct-2000","EQ","755.85","783.50","745.05","747.85","746.00","748.20","764.57","1,067.00","489.80",812173,"620,966,101.55",
"19-Oct-2000","EQ","735.00","753.80","730.05","740.20","747.00","747.85","741.98","1,067.00","489.80",341190,"253,157,167.10",
"18-Oct-2000","EQ","750.15","755.00","736.05","753.15","742.00","740.20","742.60","1,067.00","489.80",440308,"326,974,333.90",
"17-Oct-2000","EQ","790.00","794.90","738.55","790.10","755.15","753.15","762.23","1,067.00","489.80",1138209,"867,578,452.45",
"16-Oct-2000","EQ","765.00","801.65","765.00","764.70","790.00","790.10","790.01","1,067.00","489.80",1157536,"914,461,624.65",
"13-Oct-2000","EQ","740.00","776.10","730.00","745.80","745.00","764.70","758.74","1,067.00","489.80",1398805,"1,061,331,150.00",
"12-Oct-2000","EQ","715.55","752.40","715.05","720.55","745.00","745.80","740.46","1,067.00","489.80",901228,"667,320,164.85",
"11-Oct-2000","EQ","715.00","729.00","704.80","720.10","723.00","720.55","718.71","1,067.00","489.80",477048,"342,859,242.00",
"10-Oct-2000","EQ","729.85","733.00","716.10","727.00","716.25","720.10","722.60","1,067.00","489.80",385043,"278,231,477.25",
"09-Oct-2000","EQ","738.10","744.50","725.00","739.75","727.00","727.00","734.64","1,067.00","489.80",428225,"314,589,520.85",
"06-Oct-2000","EQ","727.85","750.60","727.85","723.70","738.05","739.75","741.06","1,067.00","489.80",940795,"697,181,940.15",
"05-Oct-2000","EQ","726.90","742.20","720.55","723.95","722.25","723.70","733.06","1,067.00","489.80",552201,"404,796,122.10",
"04-Oct-2000","EQ","719.00","728.00","714.95","713.35","723.50","723.95","722.62","1,067.00","489.80",231468,"167,264,437.50",
"03-Oct-2000","EQ","712.75","725.95","703.00","713.20","713.70","713.35","714.32","1,067.00","489.80",330000,"235,724,315.35",
"29-Sep-2000","EQ","719.85","728.00","708.00","709.70","717.90","713.20","715.64","1,067.00","489.80",404298,"289,333,159.95",
"28-Sep-2000","EQ","733.90","743.00","702.15","733.30","715.10","709.70","719.56","1,067.00","489.80",583235,"419,671,619.75",
"27-Sep-2000","EQ","723.00","743.95","722.00","731.00","734.30","733.30","735.41","1,067.00","489.80",285847,"210,215,551.30",
"26-Sep-2000","EQ","731.20","744.00","720.20","730.90","730.30","731.00","731.77","1,067.00","489.80",489971,"358,544,401.30",
"25-Sep-2000","EQ","745.00","758.00","718.00","724.50","734.10","730.90","735.10","1,067.00","489.80",461628,"339,342,798.25",
"22-Sep-2000","EQ","769.10","770.00","712.60","772.30","730.00","724.50","738.47","1,067.00","489.80",715510,"528,382,633.95",
"21-Sep-2000","EQ","774.00","799.00","767.10","769.30","772.00","772.30","784.24","1,067.00","489.80",545626,"427,901,317.55",
"20-Sep-2000","EQ","772.00","776.00","759.00","753.95","770.00","769.30","768.46","1,067.00","489.80",178848,"137,436,930.60",
"19-Sep-2000","EQ","775.15","783.00","750.00","779.40","757.00","753.95","764.03","1,067.00","489.80",613567,"468,784,565.95",
"18-Sep-2000","EQ","800.00","804.00","776.05","805.20","780.80","779.40","789.61","1,067.00","489.80",450243,"355,518,192.55",
"15-Sep-2000","EQ","829.00","829.90","800.10","823.55","802.50","805.20","811.61","1,067.00","489.80",557452,"452,435,388.50",
"14-Sep-2000","EQ","835.10","844.00","820.60","840.30","824.05","823.55","830.79","1,067.00","489.80",625425,"519,594,648.60",
"13-Sep-2000","EQ","839.80","858.00","820.00","830.15","838.00","840.30","841.63","1,067.00","489.80",1352571,"1,138,359,593.70",
"12-Sep-2000","EQ","760.00","844.90","760.00","761.10","835.00","830.15","802.48","1,067.00","489.80",2249287,"1,805,016,930.90",
"11-Sep-2000","EQ","764.90","766.85","757.00","762.70","760.95","761.10","760.63","1,067.00","489.80",228506,"173,809,641.25",
"08-Sep-2000","EQ","764.50","774.80","760.00","764.00","763.00","762.70","767.84","1,067.00","489.80",360125,"276,518,555.85",
"07-Sep-2000","EQ","768.00","774.90","761.50","764.50","763.50","764.00","767.21","1,067.00","489.80",204912,"157,209,917.50",
"06-Sep-2000","EQ","772.90","775.70","758.40","772.35","764.10","764.50","766.65","1,067.00","489.80",480691,"368,522,059.50",
"05-Sep-2000","EQ","774.85","783.00","770.00","771.45","772.00","772.35","775.40","1,067.00","489.80",388065,"300,906,931.70",
"04-Sep-2000","EQ","782.00","789.00","769.50","775.95","771.35","771.45","777.90","1,067.00","489.80",456823,"355,361,250.10",
"31-Aug-2000","EQ","757.70","779.00","756.00","759.25","775.90","775.95","768.80","1,067.00","489.80",472379,"363,163,861.65",
"30-Aug-2000","EQ","770.00","774.90","756.00","767.00","759.20","759.25","765.20","1,067.00","489.80",225533,"172,576,937.30",
"29-Aug-2000","EQ","761.00","774.80","761.00","763.95","763.10","767.00","768.70","1,067.00","489.80",423612,"325,629,462.20",
"28-Aug-2000","EQ","758.00","767.00","753.00","760.30","763.50","763.95","760.28","1,077.80","489.80",254484,"193,478,180.80",
"25-Aug-2000","EQ","774.00","778.90","758.10","769.50","759.00","760.30","767.12","1,077.80","489.80",567961,"435,692,604.20",
"24-Aug-2000","EQ","778.85","785.90","765.30","776.65","768.95","769.50","775.80","1,077.80","489.80",357752,"277,545,427.90",
"23-Aug-2000","EQ","772.45","785.90","765.20","766.25","776.00","776.65","777.32","1,077.80","489.80",604003,"469,501,479.10",
"22-Aug-2000","EQ","787.50","796.00","761.25","780.90","766.00","766.25","778.09","1,077.80","489.80",922298,"717,629,583.35",
"21-Aug-2000","EQ","790.00","800.40","775.10","793.55","783.00","780.90","784.34","1,077.80","489.80",436454,"342,330,241.70",
"18-Aug-2000","EQ","801.00","810.00","786.10","799.85","792.00","793.55","798.17","1,077.80","489.80",601945,"480,455,626.75",
"17-Aug-2000","EQ","818.40","826.00","795.00","818.80","801.00","799.85","810.59","1,077.80","489.80",667670,"541,204,509.25",
"16-Aug-2000","EQ","827.90","838.95","799.05","801.85","818.50","818.80","821.00","1,077.80","489.80",1348806,"1,107,366,342.05",
"14-Aug-2000","EQ","765.00","822.10","754.00","761.25","818.00","801.85","778.80","1,077.80","489.80",992483,"772,942,323.65",
"11-Aug-2000","EQ","769.00","771.00","751.10","767.35","762.00","761.25","759.74","1,077.80","489.80",460025,"349,497,409.25",
"10-Aug-2000","EQ","772.00","779.00","765.00","768.40","767.65","767.35","771.15","1,077.80","489.80",635426,"490,010,624.25",
"09-Aug-2000","EQ","778.00","779.85","760.00","778.20","768.00","768.40","771.15","1,077.80","489.80",730341,"563,203,046.45",
"08-Aug-2000","EQ","779.00","785.00","767.65","775.15","773.00","778.20","777.29","1,077.80","489.80",583787,"453,770,926.45",
"07-Aug-2000","EQ","765.00","787.00","763.00","761.05","776.90","775.15","776.15","1,077.80","489.80",982859,"762,843,543.60",
"04-Aug-2000","EQ","751.30","773.40","742.05","749.55","757.50","761.05","756.38","1,077.80","489.80",1100023,"832,038,964.05",
"03-Aug-2000","EQ","764.90","772.50","747.00","759.25","749.80","749.55","758.11","1,077.80","489.80",705558,"534,892,622.10",
"02-Aug-2000","EQ","748.85","764.00","743.05","751.70","758.30","759.25","757.01","1,077.80","489.80",424283,"321,184,979.40",
"01-Aug-2000","EQ","746.00","756.95","733.30","741.95","756.90","751.70","745.37","1,077.80","489.80",492249,"366,909,697.95",
"31-Jul-2000","EQ","746.55","763.80","736.00","748.05","739.85","741.95","749.69","1,077.80","489.80",507607,"380,547,980.80",
"28-Jul-2000","EQ","744.00","777.90","736.25","736.65","752.90","748.05","756.40","1,077.80","489.80",1219875,"922,714,276.50",
"27-Jul-2000","EQ","728.00","740.05","701.00","732.15","735.00","736.65","722.19","1,077.80","489.80",750874,"542,276,850.75",
"26-Jul-2000","EQ","755.00","766.00","726.30","755.70","732.00","732.15","747.78","1,077.80","489.80",623161,"465,987,123.60",
"25-Jul-2000","EQ","726.55","774.90","726.55","739.15","752.00","755.70","759.58","1,077.80","489.80",1136211,"863,039,060.45",
"24-Jul-2000","EQ","743.55","757.00","732.00","753.75","738.00","739.15","742.51","1,077.80","489.80",913419,"678,221,414.25",
"21-Jul-2000","EQ","773.00","784.40","746.55","769.45","758.00","753.75","756.94","1,077.80","489.80",918966,"695,601,252.05",
"20-Jul-2000","EQ","782.10","798.85","762.00","784.70","769.70","769.45","775.61","1,077.80","489.80",943319,"731,651,395.35",
"19-Jul-2000","EQ","801.40","816.90","782.00","805.95","785.00","784.70","793.95","1,077.80","489.80",639985,"508,113,760.10",
"18-Jul-2000","EQ","773.45","825.85","773.40","781.70","806.95","805.95","809.95","1,077.80","489.80",1656607,"1,341,771,705.25",
"17-Jul-2000","EQ","821.05","821.05","770.00","824.85","778.25","781.70","785.78","1,087.00","489.80",1075471,"845,086,107.60",
"14-Jul-2000","EQ","837.00","849.00","820.00","833.30","824.50","824.85","831.96","1,087.00","489.80",1033881,"860,143,576.90",
"13-Jul-2000","EQ","848.00","879.90","828.05","845.50","837.00","833.30","855.11","1,087.00","489.80",2478815,"2,119,656,203.00",
"12-Jul-2000","EQ","865.00","865.00","835.00","863.25","845.00","845.50","848.38","1,087.00","489.80",574886,"487,724,467.65",
"11-Jul-2000","EQ","832.05","867.00","827.10","837.95","860.00","863.25","853.34","1,087.00","489.80",2595255,"2,214,637,779.00",
"10-Jul-2000","EQ","836.10","847.90","822.55","832.95","835.00","837.95","837.63","1,114.80","489.80",1163274,"974,393,682.65",
"07-Jul-2000","EQ","815.00","842.80","810.10","809.40","840.00","832.95","823.96","1,114.80","489.80",1636214,"1,348,178,992.95",
"06-Jul-2000","EQ","789.50","814.40","781.10","798.40","810.80","809.40","799.88","1,114.80","489.80",1406399,"1,124,950,637.55",
"05-Jul-2000","EQ","800.00","813.25","788.10","809.65","794.00","798.40","798.18","1,114.80","489.80",829679,"662,230,367.40",
"04-Jul-2000","EQ","820.00","823.55","805.15","817.15","809.00","809.65","812.90","1,114.80","489.80",728697,"592,361,383.60",
"03-Jul-2000","EQ","798.00","824.00","765.00","791.80","818.90","817.15","794.80","1,114.80","489.80",1857029,"1,475,970,160.45",
"30-Jun-2000","EQ","790.05","804.70","782.00","798.85","792.00","791.80","792.52","1,114.80","489.80",1171477,"928,418,219.70",
"29-Jun-2000","EQ","769.00","805.00","763.55","754.40","800.00","798.85","788.43","1,114.80","489.80",1795349,"1,415,515,763.00",
"28-Jun-2000","EQ","718.00","767.00","717.00","720.75","766.00","754.40","740.45","1,114.80","489.80",1037937,"768,543,166.35",
"27-Jun-2000","EQ","722.10","736.00","716.20","724.95","721.10","720.75","726.05","1,114.80","489.80",596834,"433,329,404.85",
"26-Jun-2000","EQ","734.00","744.80","720.00","739.40","723.00","724.95","730.80","1,125.00","489.80",545262,"398,476,370.00",
"23-Jun-2000","EQ","735.00","759.90","726.00","736.00","740.10","739.40","744.91","1,125.00","489.80",1083500,"807,105,707.75",
"22-Jun-2000","EQ","724.00","744.00","710.00","724.95","739.20","736.00","726.64","1,125.00","489.80",478598,"347,766,554.25",
"21-Jun-2000","EQ","760.00","764.60","717.00","751.40","725.00","724.95","739.18","1,125.00","489.80",609869,"450,803,787.95",
"20-Jun-2000","EQ","746.00","765.30","740.00","737.25","750.00","751.40","752.40","1,125.00","489.80",844722,"635,566,945.05",
"19-Jun-2000","EQ","725.00","750.85","723.10","723.70","737.00","737.25","737.32","1,125.00","489.80",791002,"583,220,226.95",
"16-Jun-2000","EQ","718.80","732.10","715.00","716.90","724.60","723.70","724.06","1,125.00","489.80",639610,"463,118,229.55",
"15-Jun-2000","EQ","700.00","727.00","697.00","697.80","715.00","716.90","717.33","1,125.00","489.80",897882,"644,076,085.10",
"14-Jun-2000","EQ","696.90","704.50","687.00","689.85","697.00","697.80","696.14","1,125.00","489.80",600957,"418,352,761.60",
"13-Jun-2000","EQ","683.00","695.00","678.00","688.25","687.00","689.85","689.13","1,125.00","489.80",391755,"269,969,581.75",
"12-Jun-2000","EQ","703.00","703.00","681.50","699.50","688.00","688.25","691.72","1,125.00","489.80",408080,"282,278,980.50",
"09-Jun-2000","EQ","702.00","721.00","691.00","707.60","699.90","699.50","707.24","1,125.00","489.80",857393,"606,379,218.60",
"08-Jun-2000","EQ","694.95","712.95","690.05","688.25","704.90","707.60","703.11","1,125.00","489.80",921591,"647,982,014.45",
"07-Jun-2000","EQ","669.00","699.85","665.00","667.95","685.90","688.25","688.11","1,125.00","489.80",883056,"607,638,586.35",
"06-Jun-2000","EQ","661.00","679.85","650.10","665.10","665.25","667.95","666.79","1,125.00","489.80",995484,"663,783,742.60",
"05-Jun-2000","EQ","709.90","724.00","661.00","696.50","667.00","665.10","690.69","1,125.00","489.80",1418460,"979,723,058.40",
"02-Jun-2000","EQ","703.00","719.00","686.05","695.65","697.00","696.50","703.02","1,125.00","489.80",1238952,"871,002,888.00",
"01-Jun-2000","EQ","715.35","733.00","691.10","725.60","696.90","695.65","710.74","1,125.00","489.80",1190649,"846,237,948.15",
"31-May-2000","EQ","770.00","789.00","709.00","739.15","724.15","725.60","737.11","1,125.00","489.80",2962904,"2,183,974,932.05",
"30-May-2000","EQ","673.00","749.00","668.00","670.50","748.50","739.15","701.25","1,125.00","489.80",1576933,"1,105,829,893.45",
"29-May-2000","EQ","670.00","680.00","660.00","671.80","669.50","670.50","671.19","1,130.80","489.80",783797,"526,079,476.15",
"26-May-2000","EQ","659.90","679.00","645.15","654.55","665.50","671.80","663.61","1,130.80","489.80",1499290,"994,946,375.45",
"25-May-2000","EQ","614.00","669.00","614.00","624.95","660.10","654.55","643.16","1,130.80","489.80",1935146,"1,244,607,163.05",
"24-May-2000","EQ","640.00","659.00","602.00","643.10","605.10","624.95","640.20","1,130.80","489.80",1112766,"712,389,006.00",
"23-May-2000","EQ","630.55","650.00","627.25","628.45","641.00","643.10","639.04","1,130.80","489.80",767879,"490,709,162.40",
"22-May-2000","EQ","615.00","637.80","611.25","619.05","626.00","628.45","629.48","1,140.00","489.80",716805,"451,215,177.30",
"19-May-2000","EQ","597.05","622.00","595.10","604.70","619.10","619.05","610.92","1,140.00","489.80",560732,"342,564,712.50",
"18-May-2000","EQ","610.05","625.00","595.00","618.55","609.00","604.70","607.79","1,140.00","489.80",748001,"454,626,948.45",
"17-May-2000","EQ","635.00","640.00","613.00","625.80","618.00","618.55","624.74","1,140.00","489.80",1214993,"759,048,876.65",
"16-May-2000","EQ","585.20","634.80","585.20","580.45","619.90","625.80","614.16","1,140.00","489.80",1344438,"825,701,883.60",
"15-May-2000","EQ","552.00","590.00","536.00","559.45","583.00","580.45","563.73","1,140.00","489.80",873242,"492,271,341.25",
"12-May-2000","EQ","539.90","568.40","531.00","533.25","553.00","559.45","546.43","1,140.00","489.80",1340982,"732,759,485.65",
"11-May-2000","EQ","530.00","545.50","515.00","533.00","535.00","533.25","534.61","1,140.00","489.80",564757,"301,923,241.65",
"10-May-2000","EQ","535.00","555.45","519.00","529.10","535.00","533.00","535.17","1,140.00","489.80",1119290,"599,008,065.90",
"09-May-2000","EQ","506.30","541.00","500.00","520.35","530.05","529.10","522.97","1,140.00","489.80",434331,"227,143,462.50",
"08-May-2000","EQ","572.00","593.10","519.25","564.40","519.25","520.35","543.87","1,140.80","489.80",485042,"263,797,688.75",
"05-May-2000","EQ","553.80","573.00","549.00","549.15","563.00","564.40","560.35","1,140.80","489.80",641020,"359,196,251.90",
"04-May-2000","EQ","530.00","557.00","520.00","525.70","549.90","549.15","545.00","1,140.80","489.80",513933,"280,095,249.75",
"03-May-2000","EQ","502.00","544.50","495.10","527.95","528.00","525.70","518.07","1,140.80","489.80",582541,"301,798,382.90",
"02-May-2000","EQ","565.00","574.00","525.00","569.20","533.00","527.95","538.35","1,140.80","489.80",433751,"233,511,172.80",
"28-Apr-2000","EQ","575.00","584.90","561.00","574.95","569.90","569.20","570.60","1,140.80","489.80",357585,"204,038,259.85",
"27-Apr-2000","EQ","594.00","594.00","554.70","554.70","569.00","574.95","574.93","1,140.80","489.80",947651,"544,830,234.45",
"26-Apr-2000","EQ","529.80","554.70","529.80","513.60","554.70","554.70","546.80","1,140.80","489.80",304309,"166,397,309.15",
"25-Apr-2000","EQ","500.70","526.00","489.80","530.95","519.10","513.60","502.87","1,140.80","529.65",873486,"439,251,973.30",
"24-Apr-2000","EQ","575.00","575.00","529.65","575.70","529.65","530.95","539.98","1,140.80","542.65",624758,"337,358,534.55",
"20-Apr-2000","EQ","571.50","584.95","542.65","582.20","571.00","575.70","563.24","1,140.80","558.00",918435,"517,303,104.25",
"19-Apr-2000","EQ","619.00","619.00","558.00","580.70","582.00","582.20","583.74","1,140.80","580.00",756996,"441,885,443.55",
"18-Apr-2000","EQ","630.80","647.25","580.35","630.80","580.35","580.70","598.34","1,140.80","580.00",688991,"412,250,457.50",
"17-Apr-2000","EQ","680.00","680.00","630.80","685.65","630.80","630.80","632.57","1,140.80","580.00",323927,"204,907,623.15",
"13-Apr-2000","EQ","701.55","701.55","680.00","721.85","689.00","685.65","689.26","1,140.80","580.00",402330,"277,309,069.00",
"12-Apr-2000","EQ","725.00","739.60","715.00","717.00","717.00","721.85","724.76","1,140.80","580.00",353802,"256,423,260.05",
"11-Apr-2000","EQ","726.10","728.00","703.00","736.00","723.00","717.00","712.56","1,140.80","580.00",479431,"341,623,590.50",
"10-Apr-2000","EQ","735.00","771.80","725.00","730.95","730.10","736.00","752.45","1,140.80","580.00",1461248,"1,099,514,622.75",
